web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716722365-191","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Moto Majesty","https://www.dakarvente.com/annonce-18371-moto-majesty.html","Moto  Majesty","350.000  FCFA","Parcelles assainies","media/annonces/pics/b0a6266d5d9b002916ea9fca764be8ce.jpeg"
"1716722373-192","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Xmax nouveau modèle","https://www.dakarvente.com/annonce-18566-xmax-nouveau-modle.html","Xmax nouveau modèle","850  FCFA","Dakar","media/annonces/pics/e0bf8a0962248cdc7e926760fb08878c.jpeg"
"1716722379-193","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Vespa Primavera","https://www.dakarvente.com/annonce-18591-vespa-primavera.html","Vespa Primavera","340.000  FCFA","Guédiawaye","media/annonces/pics/46dd31d20d6cd1f8b3c2bdead0777844.jpg"
"1716722384-194","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Quad Juanshie 250","https://www.dakarvente.com/annonce-18640-quad-juanshie-250.html","Quad Juanshie 250","100  FCFA","Thiaroye","img/nophoto.png"
"1716722388-195","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Quad 200","https://www.dakarvente.com/annonce-18641-quad-200.html","Quad 200","","Thiaroye","media/annonces/pics/6431236ed8af16c5dd5bdceb8558e590.jpeg"
"1716722396-196","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","BMW 1200 GS","https://www.dakarvente.com/annonce-18663-bmw-1200-gs.html","BMW 1200 GS","2.000.000  FCFA","Rufisque","media/annonces/pics/95ac31b8f0b2c68e198704e55a476b86.jpg"
"1716722401-197","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Gilera Runner","https://www.dakarvente.com/annonce-19434-gilera-runner.html","Gilera Runner","375.000  FCFA","Thiès","media/annonces/pics/5af8cb8892b78dfcb91399b4723c3a36.jpeg"
"1716722406-198","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Malaguti phantom","https://www.dakarvente.com/annonce-19659-malaguti-phantom.html","Malaguti phantom","280.000  FCFA","Thiès","media/annonces/pics/88525491957306898a4a56870ad9c3e6.jpeg"
"1716722411-199","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Piaggio 2T","https://www.dakarvente.com/annonce-19660-piaggio-2t.html","Piaggio 2T","","Guédiawaye","media/annonces/pics/f73504a20c07438b8abd22fb8764dd70.jpg"
"1716722418-200","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","JAKARTA YAMAHA NOUVEAU MODELE","https://www.dakarvente.com/annonce-19895-jakarta-yamaha-nouveau-modele.html","JAKARTA  YAMAHA NOUVEAU MODELE","350.000  FCFA","Colobane","media/annonces/pics/c16c65e3533f0ab3e1e32db755b958f8.jpeg"
"1716722422-201","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Vente de Majesty 400 neuf","https://www.dakarvente.com/annonce-19906-vente-de-majesty-400-neuf.html","Vente de Majesty 400 neuf","900.000  FCFA","Amitié","media/annonces/pics/998dd79361eaebce0aa28fda821ce54d.jpg"
"1716722429-202","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Vélo urbain","https://www.dakarvente.com/annonce-20104-vlo-urbain.html","Vélo urbain","45.000  FCFA","Saint Louis","media/annonces/pics/9feb5c374a36d6f958764d14190342e1.jpg"
"1716722435-203","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","TMAX 560 2020","https://www.dakarvente.com/annonce-20533-tmax-560-2020.html","TMAX 560 2020","5.500.000  FCFA","Mermoz","media/annonces/pics/0ba2b089525be847ea1479a338732aba.jpeg"
"1716722441-204","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Piaggio Fly 4t 50","https://www.dakarvente.com/annonce-20670-piaggio-fly-4t-50.html","Piaggio Fly 4t 50","300.000  FCFA","Guédiawaye","media/annonces/pics/c734cdef3b118f84c5d2fd33bfb30619.jpg"
"1716722446-205","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Sym citycom 300i","https://www.dakarvente.com/annonce-20721-sym-citycom-300i.html","Sym citycom 300i","850.000  FCFA","Rufisque","img/nophoto.png"
"1716722452-206","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Piaggio Liberty 2t","https://www.dakarvente.com/annonce-21120-piaggio-liberty-2t.html","Piaggio Liberty 2t","285.000  FCFA","Guédiawaye","media/annonces/pics/317e3afefa06c8586121bc19eab383b5.jpg"
"1716722463-207","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Jakarta Ktm","https://www.dakarvente.com/annonce-21797-jakarta-ktm.html","Jakarta Ktm","","Kaolack","media/annonces/pics/57ab41f08c830ba2ebd51f068d562c50.jpg"
"1716722471-208","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=7","Vends scooter","https://www.dakarvente.com/annonce-22141-vends-scooter.html","Vends scooter","450.000  FCFA","Parcelles assainies","media/annonces/pics/9c41df0c588e282fc417e5aa172fb976.jpeg"
"1716722483-209","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Gilera Runner Vxr 200","https://www.dakarvente.com/annonce-22147-gilera-runner-vxr-200.html","Gilera Runner Vxr 200","600.000  FCFA","Guédiawaye","media/annonces/pics/22b521a2496773b82d3c589e64818d8b.jpg"
"1716722491-210","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Typhoon nouveau modèle","https://www.dakarvente.com/annonce-22349-typhoon-nouveau-modle.html","Typhoon nouveau modèle","275.000  FCFA","Guédiawaye","media/annonces/pics/2ac2a66480275615046ce8420e745d88.jpg"
"1716722500-211","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Runner VXR 200","https://www.dakarvente.com/annonce-22599-runner-vxr-200.html","Runner VXR 200","500.000  FCFA","Guédiawaye","media/annonces/pics/797720a59e52931e85be1d748afeb701.jpg"
"1716722513-212","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50","https://www.dakarvente.com/annonce-22676-piaggio-liberty-50.html","Piaggio Liberty 50","275.000  FCFA","Guédiawaye","media/annonces/pics/8dd9c8b2ec673e349c6fca9caab409a2.jpg"
"1716722519-213","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","A vendre moto Yamaha 250 TTR","https://www.dakarvente.com/annonce-23095-a-vendre-moto-yamaha-250-ttr.html","A vendre moto Yamaha 250 TTR","1.250.000  FCFA","Mbour","media/annonces/pics/f27a557911b4b72beb8fd36126b5f095.jpg"
"1716722525-214","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Tricycle 150CC /170 Cm","https://www.dakarvente.com/annonce-23097-tricycle-150cc-170-cm.html","Tricycle 150CC /170 Cm","1.270.000  FCFA","Sacré Coeur","media/annonces/pics/654b14c67dd2516f99f72a36b3c7623c.jpg"
"1716722534-215","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Honda SH","https://www.dakarvente.com/annonce-23214-moto-honda-sh.html","Moto Honda SH","650.000  FCFA","Thiès","media/annonces/pics/5138e8ca722a631c190d15085c68ad60.jpg"
"1716722541-216","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Honda SH 300","https://www.dakarvente.com/annonce-23647-honda-sh-300.html","Honda SH 300","600.000  FCFA","Patte d'Oie","media/annonces/pics/42cdfc6205830f2f91861afb1660a5af.jpeg"
"1716722547-217","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Gilera Runner sp 250cc","https://www.dakarvente.com/annonce-23692-gilera-runner-sp-250cc.html","Gilera Runner sp 250cc","875.000  FCFA","Guédiawaye","media/annonces/pics/812bfd371a18959b0bd853e715ca7bd4.jpg"
"1716722551-218","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Magesty 400 nouveau modèle","https://www.dakarvente.com/annonce-23923-magesty-400-nouveau-modle.html","Magesty 400 nouveau modèle","900.000  FCFA","Castors","media/annonces/pics/6ff74ccc430bc37dadf0969b07f5e56c.jpg"
"1716722559-219","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Liberty 4t 50cc","https://www.dakarvente.com/annonce-24241-liberty-4t-50cc.html","Liberty 4t 50cc","290.000  FCFA","Golf","media/annonces/pics/462137887b669b5421180bdfd78c9774.jpg"
"1716722568-220","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vente d'une moto Honda forza 250","https://www.dakarvente.com/annonce-24359-vente-d-une-moto-honda-forza-250.html","Vente d'une moto Honda forza 250","550.000  FCFA","Ziguinchor","media/annonces/pics/9be619c183561eee98f605fee19b1da9.jpg"
"1716722573-221","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","KTM GT 1200 super duke 2017","https://www.dakarvente.com/annonce-24466-ktm-gt-1200-super-duke-2017.html","KTM GT 1200 super duke 2017","2.500.000  FCFA","Mamelles","media/annonces/pics/9920bb50ded4f4e7ad60199ca6fce7f7.jpg"
"1716722579-222","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Ovetto 100cc","https://www.dakarvente.com/annonce-24744-ovetto-100cc.html","Ovetto 100cc","275.000  FCFA","Golf","media/annonces/pics/d9f090f138dd797451be838d887aa898.jpeg"
"1716722587-223","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","BMW F800 GS","https://www.dakarvente.com/annonce-24868-bmw-f800-gs.html","BMW F800 GS","2.000.000  FCFA","Dakar","media/annonces/pics/caacb52fe71e30ac10239b1b55b2488b.png"
"1716722598-224","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Liberty","https://www.dakarvente.com/annonce-25040-liberty.html","Liberty","370.000  FCFA","HLM","media/annonces/pics/201d63e0ea7292f3a3bbb5c252c65aaf.jpeg"
"1716722604-225","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Av Ette Piaggio 125","https://www.dakarvente.com/annonce-25147-av-ette-piaggio-125.html","Av Ette Piaggio 125","200.000  FCFA","Golf","media/annonces/pics/c61c507b92dabe0f877674cd36f8d0c7.jpg"
"1716722609-226","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Versa","https://www.dakarvente.com/annonce-25179-moto-versa.html","Moto Versa","550.000  FCFA","Guédiawaye","media/annonces/pics/20d3b533954f826ad5de2f070c983fe7.jpeg"
"1716722614-227","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Jakarta KTM","https://www.dakarvente.com/annonce-25191-moto-jakarta-ktm.html","Moto Jakarta KTM","350.000  FCFA","Keur Massar","media/annonces/pics/93f0d333a19f35fff349af5b743ed211.jpeg"
"1716722619-228","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Scooter Versa","https://www.dakarvente.com/annonce-25361-scooter-versa.html","Scooter Versa","500.000  FCFA","Pikine","media/annonces/pics/251ba691b187059c34d99529734a3cb6.jpeg"
"1716722624-229","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Mbk Rocket 80cc","https://www.dakarvente.com/annonce-25406-mbk-rocket-80cc.html","Mbk Rocket 80cc","275.000  FCFA","Dakar","media/annonces/pics/909215e72436a78e3c9b8b178f2ea85f.jpeg"
"1716722628-230","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Scooter X9 Foresight","https://www.dakarvente.com/annonce-25495-scooter-x9-foresight.html","Scooter X9 Foresight","600.000  FCFA","Amitié","media/annonces/pics/fef89f3a494ca48ffb87e9986366f8e4.jpg"
"1716722635-231","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Honda Vision","https://www.dakarvente.com/annonce-25611-honda-vision.html","Honda Vision","450.000  FCFA","Golf","media/annonces/pics/5564ba1d5cd3879e52b75038a1ae654b.jpeg"
"1716722642-232","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vespa Primavera 4t50","https://www.dakarvente.com/annonce-25669-vespa-primavera-4t50.html","Vespa Primavera 4t50","420.000  FCFA","Dakar","media/annonces/pics/e864653a4136821c30d03e6189c407fc.jpeg"
"1716722647-233","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Honda Panthéon 150","https://www.dakarvente.com/annonce-25874-honda-panthon-150.html","Honda Panthéon 150","400.000  FCFA","Thiès","media/annonces/pics/6577782eb00984b4f1e928b1319cb97a.jpg"
"1716722654-234","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50cc","https://www.dakarvente.com/annonce-26004-piaggio-liberty-50cc.html","Piaggio Liberty 50cc","285.950  FCFA","Dakar","media/annonces/pics/fd1cf112f7138b5a8e8f952a37692027.jpeg"
"1716722663-235","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Liberty","https://www.dakarvente.com/annonce-26074-liberty.html","Liberty","","Almadies","media/annonces/pics/dfec4d5cef8534f38b9efa6f075ef559.jpeg"
"1716722674-236","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Suzuki Bandit","https://www.dakarvente.com/annonce-26505-moto-suzuki-bandit.html","Moto Suzuki Bandit","1.300.000  FCFA","Rufisque","media/annonces/pics/827ac09de28a1c22fe48dae267411a26.jpeg"
"1716722681-237","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Scooter SH","https://www.dakarvente.com/annonce-26881-scooter-sh.html","Scooter SH","670.000  FCFA","Hann Bel-Air","media/annonces/pics/27a69b0c65215a23bcfb13db8ac436f1.jpeg"
"1716722690-238","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50 cc","https://www.dakarvente.com/annonce-26936-piaggio-liberty-50-cc.html","Piaggio Liberty 50 cc","280.000  FCFA","Golf","media/annonces/pics/bc4839c8d5f0aa3cd57bb49a9c7010b9.jpeg"
"1716722695-239","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","QUAD KYMCO 50 COMPÉTITION NEU50F","https://www.dakarvente.com/annonce-27085-quad-kymco-50-comptition-neu50f.html","QUAD KYMCO 50 COMPÉTITION NEU50F","","Thiaroye","media/annonces/pics/422ec73a1311199bffc7559055925d45.png"
"1716722700-240","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","JAKARTA HOUSE","https://www.dakarvente.com/annonce-27152-jakarta-house.html","JAKARTA HOUSE","390.000  FCFA","Mbao","media/annonces/pics/6640e6d90c303bfa979bb25b65ef7c5c.jpeg"
"1716722705-241","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Liberty S nouveau modèle 50","https://www.dakarvente.com/annonce-27195-liberty-s-nouveau-modle-50.html","Liberty S nouveau modèle 50","480.000  FCFA","Guédiawaye","media/annonces/pics/f120ea78b096c38971ef15d9ac2f52af.jpeg"
"1716722713-242","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Typhoon","https://www.dakarvente.com/annonce-27239-typhoon.html","Typhoon","230.000  FCFA","Dakar","media/annonces/pics/f40cc16c4b2dd6fe7ecd6838978e7bdd.jpeg"
"1716722718-243","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Moto Yamaha TZR","https://www.dakarvente.com/annonce-27516-moto-yamaha-tzr.html","Moto Yamaha TZR","290.999  FCFA","Sébikotane","media/annonces/pics/b9fa456d50fff7eda4c77a2b31362a53.jpg"
"1716722725-244","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Tmax 530 2012","https://www.dakarvente.com/annonce-27664-tmax-530-2012.html","Tmax 530 2012","2.700.000  FCFA","Dakar","media/annonces/pics/a10851de6e19e70a761cba8d3a3f942a.jpeg"
"1716722732-245","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vespa primavera 150cc nouveau modèle","https://www.dakarvente.com/annonce-27810-vespa-primavera-150cc-nouveau-modle.html","Vespa primavera 150cc nouveau modèle","950.000  FCFA","Pikine","media/annonces/pics/5cd52df28427f4c9e7e6707856d4cefc.jpeg"
"1716722737-246","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Vespa Primavera s 100cc","https://www.dakarvente.com/annonce-27846-vespa-primavera-s-100cc.html","Vespa Primavera s 100cc","650.000  FCFA","Golf","media/annonces/pics/db4fc8c58c2785ca96b03b6c5ff317c4.jpeg"
"1716722743-247","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Liberty 50 cc 2 temps","https://www.dakarvente.com/annonce-27847-piaggio-liberty-50-cc-2-temps.html","Piaggio Liberty 50 cc 2 temps","180.000  FCFA","Hann Bel-Air","media/annonces/pics/7f1561d734326fe950abbdb77958710e.jpg"
"1716722748-248","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","XMAX 250","https://www.dakarvente.com/annonce-28041-xmax-250.html","XMAX 250","650.000  FCFA","Guédiawaye","media/annonces/pics/acfbb10c76f035f45860964fdb356506.jpeg"
"1716722755-249","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=6","Piaggio Fly nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-28047-piaggio-fly-nouveau-modle-4t50cc.html","Piaggio Fly nouveau modèle 4t50cc","375.000  FCFA","Guédiawaye","media/annonces/pics/dab8d05f9059e067132dca5519235c9f.jpeg"
"1716722768-250","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Runner Vxr","https://www.dakarvente.com/annonce-28063-piaggio-runner-vxr.html","Piaggio Runner Vxr","550.000  FCFA","Dakar","media/annonces/pics/2ede85ae2b3f18e5af8f620e8e6c5c4b.jpg"
"1716722774-251","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter à vendre","https://www.dakarvente.com/annonce-28295-scooter-vendre.html","Scooter à vendre","400.000  FCFA","Dakar","media/annonces/pics/31ec922bc826146f63321e3cc9acab39.jpeg"
"1716722780-252","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggo X9 500 avec carte grise et assurance","https://www.dakarvente.com/annonce-28318-piaggo-x9-500-avec-carte-grise-et-assurance.html","Piaggo X9 500 avec carte grise et assurance","500.000  FCFA","Sacré Coeur","media/annonces/pics/b1351bd928ff049fe812d69bb415b1e9.jpeg"
"1716722785-253","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Jakarta KTM","https://www.dakarvente.com/annonce-28320-jakarta-ktm.html","Jakarta KTM","390.000  FCFA","Keur Massar","media/annonces/pics/6b907568d682507c64da7ce55862a427.jpeg"
"1716722789-254","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter à vendre","https://www.dakarvente.com/annonce-28322-scooter-vendre.html","Scooter à vendre","700.000  FCFA","Pikine","media/annonces/pics/3d00d05f3b315ef3191013de0a191e5f.jpg"
"1716722799-255","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Honda sh","https://www.dakarvente.com/annonce-28335-honda-sh.html","Honda sh","500.000  FCFA","Dakar","media/annonces/pics/2680b349abd538386d66d8348ea881fa.jpeg"
"1716722804-256","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Fly piaggio","https://www.dakarvente.com/annonce-28336-fly-piaggio.html","Fly piaggio","350.000  FCFA","Dakar","media/annonces/pics/c73225681ab199b26b96e3bd51a113ef.jpeg"
"1716722821-257","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Typhoon 50","https://www.dakarvente.com/annonce-28532-piaggio-typhoon-50.html","Piaggio Typhoon 50","230.000  FCFA","Dakar","media/annonces/pics/34f828c1ac766fa8af0d9d8c2141212a.jpeg"
"1716722837-258","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Liberty 150i","https://www.dakarvente.com/annonce-28578-liberty-150i.html","Liberty 150i","350.000  FCFA","Dakar","media/annonces/pics/6e9ed039fa113ea7de58622e370d8b49.jpeg"
"1716722848-259","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Aprillia sr factory 50cc","https://www.dakarvente.com/annonce-28599-aprillia-sr-factory-50cc.html","Aprillia sr factory 50cc","350.000  FCFA","Guédiawaye","media/annonces/pics/2a343fa5d2b1f20f5c6ddce4f11c2132.jpeg"
"1716722861-260","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Derbi Atlantis 100cc 4t","https://www.dakarvente.com/annonce-28779-derbi-atlantis-100cc-4t.html","Derbi Atlantis 100cc 4t","365.000  FCFA","Guédiawaye","media/annonces/pics/a180c99eb072e9d621590e835c9d790c.jpeg"
"1716722875-261","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Fly nouveau modèle 4t100cc","https://www.dakarvente.com/annonce-28889-fly-nouveau-modle-4t100cc.html","Fly nouveau modèle 4t100cc","375.000  FCFA","Guédiawaye","media/annonces/pics/e997ff718fc03ae31f5f586c6451681e.jpeg"
"1716722884-262","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Liberty S nouveau modèle 4t50cc","https://www.dakarvente.com/annonce-28890-liberty-s-nouveau-modle-4t50cc.html","Liberty S nouveau modèle 4t50cc","320.000  FCFA","Guédiawaye","media/annonces/pics/63cf4cd8f2bc808617476f2382400862.jpeg"
"1716722892-263","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Kymco Agility 4t50cc","https://www.dakarvente.com/annonce-28891-kymco-agility-4t50cc.html","Kymco Agility 4t50cc","350.000  FCFA","Guédiawaye","media/annonces/pics/ec48a09cb7c1411092f84ec38d8fb72e.jpeg"
"1716722899-264","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Vente moto - Honda X-ADV 2018","https://www.dakarvente.com/annonce-28918-vente-moto-honda-x-adv-2018.html","Vente moto - Honda X-ADV 2018","1.900.000  FCFA","Grand Dakar","media/annonces/pics/80a8275feedc33d61dd8caa227d30d80.jpeg"
"1716722908-265","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Zip 2t 50cc","https://www.dakarvente.com/annonce-28937-zip-2t-50cc.html","Zip 2t 50cc","","Almadies","media/annonces/pics/b93179e3214e9d7b95a7bba67e1b347f.jpeg"
"1716722915-266","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Liberty 50 cc 2 temps","https://www.dakarvente.com/annonce-28939-piaggio-liberty-50-cc-2-temps.html","Piaggio Liberty 50 cc 2 temps","185.000  FCFA","Hann Bel-Air","media/annonces/pics/df0e504671260e69ade66ac80518ea13.jpg"
"1716722924-267","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto Jakarta KTM","https://www.dakarvente.com/annonce-28942-moto-jakarta-ktm.html","Moto Jakarta KTM","","Castors","media/annonces/pics/3fbd3dd7c2d4a0bfe4b7234ad01b85c5.jpg"
"1716722938-268","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Xcity 250ie année 2019","https://www.dakarvente.com/annonce-28971-xcity-250ie-anne-2019.html","Xcity 250ie année 2019","850.000  FCFA","HLM","media/annonces/pics/c956bf835f42fb5ef6dd34c7aa8e646b.jpg"
"1716722946-269","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Runner 50cc","https://www.dakarvente.com/annonce-29047-runner-50cc.html","Runner 50cc","380.000  FCFA","Guédiawaye","media/annonces/pics/7e1dbcdebdbe7bd54dad32c38a2c19c9.jpeg"
"1716722953-270","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Malaguti F12r 50cc","https://www.dakarvente.com/annonce-29072-malaguti-f12r-50cc.html","Malaguti F12r 50cc","375.000  FCFA","Guédiawaye","media/annonces/pics/0c99666504b4ea03a67ac9b5a60c46f0.jpeg"
"1716722957-271","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Ford Ranger 2016","https://www.dakarvente.com/annonce-29093-ford-ranger-2016.html","Ford Ranger 2016","11.900.000  FCFA","Dakar","media/annonces/pics/ab269ec538a74050ba39a7531b40e56f.jpeg"
"1716722976-272","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Vespa LX 125cm3 carburateur","https://www.dakarvente.com/annonce-29220-vespa-lx-125cm3-carburateur.html","Vespa LX 125cm3 carburateur","500.000  FCFA","HLM","media/annonces/pics/f7bec150193f71f4cb3ad280ac5dca85.jpg"
"1716722981-273","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter Agilty Kymco","https://www.dakarvente.com/annonce-29232-scooter-agilty-kymco.html","Scooter Agilty Kymco","350.000  FCFA","Maristes","media/annonces/pics/1ae3ab61c21ffee8ec9d394d819bad8d.jpeg"
"1716722999-274","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Mio 100cm3 carburateur","https://www.dakarvente.com/annonce-29245-mio-100cm3-carburateur.html","Mio 100cm3 carburateur","375.000  FCFA","HLM","media/annonces/pics/8c212255e3f4c10bf0c24e1b680ba6a3.jpg"
"1716723006-275","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Malaguti Drakon 50cc","https://www.dakarvente.com/annonce-29439-malaguti-drakon-50cc.html","Malaguti Drakon 50cc","400.000  FCFA","Maristes","media/annonces/pics/608982c547d9469fcb6940da38e4715a.jpeg"
"1716723013-276","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Piaggio Liberty 50 cc 2 temps","https://www.dakarvente.com/annonce-29528-piaggio-liberty-50-cc-2-temps.html","Piaggio Liberty 50 cc 2 temps","185.000  FCFA","Hann Bel-Air","media/annonces/pics/9e9a642b3a5999cd71bce425a9bd44bb.jpg"
"1716723018-277","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Scooter Piagio  x8","https://www.dakarvente.com/annonce-29583-scooter-piagio-x8.html","Scooter Piagio  x8","350.000  FCFA","Cambérène","media/annonces/pics/e4efe94a05d8d390610b64056a85433a.jpg"
"1716723026-278","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Motos à vendre","https://www.dakarvente.com/annonce-29624-motos-vendre.html","Motos à vendre","550.000  FCFA","Castors","media/annonces/pics/73b86a51ad4f78da22a5645039e92ec6.jpg"
"1716723034-279","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto Jakarta","https://www.dakarvente.com/annonce-29670-moto-jakarta.html","Moto Jakarta","","Castors","media/annonces/pics/a84cf7e8b8a5a6a1448240e997996ef1.jpg"
"1716723041-280","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Jakarta House VENANT","https://www.dakarvente.com/annonce-29895-jakarta-house-venant.html","Jakarta House VENANT","400.000  FCFA","Keur Massar","media/annonces/pics/be83332f16da42273bdfa06a046293f9.jpeg"
"1716723051-281","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=5","Moto XMAX 250","https://www.dakarvente.com/annonce-30055-moto-xmax-250.html","Moto XMAX 250","70  FCFA","Bambey","media/annonces/pics/d2b56d5e9288270599418ae8adbce5c3.jpg"
