web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,marque,prix,adresse,image_lien-src
"1716806023-812","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","iPhone 7 128 giga neuf","https://www.dakarvente.com/annonce-17800-iphone-7-128-giga-neuf.html","iPhone 7 128 giga neuf","135.000  FCFA","Dakar","media/annonces/pics/d1cc316510669b3d732f234c415b24b7.jpeg"
"1716806026-813","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=27","iPhone 11 Pro max neuf","https://www.dakarvente.com/annonce-17801-iphone-11-pro-max-neuf.html","iPhone 11 Pro max neuf","560.000  FCFA","Dakar","media/annonces/pics/6ffbff539648c7c7579f7d60886219dd.jpeg"
"1716806033-814","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iphone 12 neuf","https://www.dakarvente.com/annonce-17802-iphone-12-neuf.html","iphone 12 neuf","530.000  FCFA","Dakar","media/annonces/pics/43ac983f6e3a3bba88db27fdfc2ff990.jpeg"
"1716806036-815","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 7 plus 256gb","https://www.dakarvente.com/annonce-17870-iphone-7-plus-256gb.html","Iphone 7 plus 256gb","155.000  FCFA","Dakar","media/annonces/pics/9ebfde241d1cd1bc52b3450083b0ceeb.jpeg"
"1716806040-816","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 7 plus","https://www.dakarvente.com/annonce-17882-iphone-7-plus.html","Iphone 7 plus","140.000  FCFA","Liberté 6","media/annonces/pics/b19ba6178706b49d02597bbf2aa73f29.jpg"
"1716806043-817","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 6","https://www.dakarvente.com/annonce-17885-iphone-6.html","iPhone 6","50.000  FCFA","Mbao","media/annonces/pics/c49067a9826bcb0edf76e6c7f3597225.jpeg"
"1716806053-818","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Huawei nova 7i 128 GB","https://www.dakarvente.com/annonce-17906-huawei-nova-7i-128-gb.html","Huawei nova 7i 128 GB","145.000  FCFA","Parcelles assainies","media/annonces/pics/3075ad2967f9041db97a87c9172b744a.jpg"
"1716806057-819","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone X","https://www.dakarvente.com/annonce-17934-iphone-x.html","iPhone X","225.000  FCFA","Dakar","media/annonces/pics/9ef2e7801994b53e612112d9998f5561.jpeg"
"1716806060-820","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone XS","https://www.dakarvente.com/annonce-17935-iphone-xs.html","iPhone XS","240.000  FCFA","Dakar","media/annonces/pics/0aad5831f414ac018304354ced74a669.jpeg"
"1716806063-821","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone XR","https://www.dakarvente.com/annonce-17936-iphone-xr.html","iPhone XR","245.000  FCFA","Dakar","media/annonces/pics/63605ca09614ef17fb324b9d14a346cb.jpeg"
"1716806066-822","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone XS Max","https://www.dakarvente.com/annonce-17937-iphone-xs-max.html","iPhone XS Max","310.000  FCFA","Dakar","media/annonces/pics/fec6be8aebd7d289134481c7aae03d56.jpeg"
"1716806069-823","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 11","https://www.dakarvente.com/annonce-17938-iphone-11.html","iPhone 11","345.000  FCFA","Dakar","media/annonces/pics/b0d0718ce1e920bef01035b7df8fb514.jpeg"
"1716806072-824","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 7 128go","https://www.dakarvente.com/annonce-17939-iphone-7-128go.html","iPhone 7 128go","115.000  FCFA","Dakar","media/annonces/pics/fa707e9264845d996cdad34cd9dbd448.jpeg"
"1716806076-825","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 7 Plus 128go","https://www.dakarvente.com/annonce-17940-iphone-7-plus-128go.html","iPhone 7 Plus 128go","160.000  FCFA","Dakar","media/annonces/pics/ac2aefb304cb0e0bd25c00a649a0f4cb.jpeg"
"1716806079-826","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 6s 64go","https://www.dakarvente.com/annonce-17968-iphone-6s-64go.html","iPhone 6s 64go","88.000  FCFA","Dakar","media/annonces/pics/4f511474d7316db289f57bd7252a6ab1.jpeg"
"1716806098-827","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung Galaxy A9 pro","https://www.dakarvente.com/annonce-18046-samsung-galaxy-a9-pro.html","Samsung Galaxy A9 pro","120.000  FCFA","Dakar","media/annonces/pics/af29b3aec07fe3fdbf06b5d08ed9c83c.jpg"
"1716806102-828","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung Galaxy A21S","https://www.dakarvente.com/annonce-18086-samsung-galaxy-a21s.html","Samsung Galaxy A21S","100.000  FCFA","Parcelles assainies","media/annonces/pics/33e11994f08a09d92c7f96955bb56897.jpg"
"1716806108-829","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 11 pro","https://www.dakarvente.com/annonce-18088-iphone-11-pro.html","Iphone 11 pro","","Pikine","media/annonces/pics/64a79f06aba0080d07e56ebd307c929a.jpeg"
"1716806112-830","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone xr 64Gb","https://www.dakarvente.com/annonce-18151-iphone-xr-64gb.html","Iphone xr 64Gb","220.000  FCFA","Mamelles","media/annonces/pics/09556e82dff3092bba469e9be3a61c78.jpeg"
"1716806115-831","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone xs max","https://www.dakarvente.com/annonce-18279-iphone-xs-max.html","iPhone xs max","300.000  FCFA","Dakar","media/annonces/pics/89117c48032a2d7754cb9819f2c85abf.jpeg"
"1716806119-832","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 11 64g","https://www.dakarvente.com/annonce-18280-iphone-11-64g.html","iPhone 11 64g","355.000  FCFA","Dakar","media/annonces/pics/78a55d85c126804903122f5334d6e6ec.jpeg"
"1716806122-833","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone X","https://www.dakarvente.com/annonce-18316-iphone-x.html","iPhone X","220.000  FCFA","Dakar","media/annonces/pics/e72159d10c69ef58151c4fbb44e84ccf.jpeg"
"1716806125-834","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iphone XR","https://www.dakarvente.com/annonce-18317-iphone-xr.html","iphone XR","235.000  FCFA","Dakar","media/annonces/pics/571dabfae5a16fdd0060e5c48be3b8d3.jpeg"
"1716806129-835","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 6s plus","https://www.dakarvente.com/annonce-18348-iphone-6s-plus.html","iPhone 6s plus","110.000  FCFA","Dakar","media/annonces/pics/47c4b834f42de9b3e2a987f115dc662c.jpeg"
"1716806132-836","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 11 Pro max","https://www.dakarvente.com/annonce-18349-iphone-11-pro-max.html","iPhone 11 Pro max","475.000  FCFA","Dakar","media/annonces/pics/21f87350f0d39ddbe5b599f4b82f1350.jpeg"
"1716806135-837","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 8","https://www.dakarvente.com/annonce-18438-iphone-8.html","iPhone 8","135.000  FCFA","Dakar","media/annonces/pics/3566c903574c01abf37cfe8eec8513ac.jpeg"
"1716806138-838","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Iphone 5c","https://www.dakarvente.com/annonce-18467-iphone-5c.html","Iphone 5c","25.000  FCFA","Dakar","media/annonces/pics/9605491e4404e02a41890a0d3be9e3ea.jpeg"
"1716806141-839","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone X neuf","https://www.dakarvente.com/annonce-18474-iphone-x-neuf.html","iPhone X neuf","245.000  FCFA","Dakar","media/annonces/pics/72c0c064fcad86fb968c23b1ad5b843f.jpeg"
"1716806144-840","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone XS Max neuf","https://www.dakarvente.com/annonce-18475-iphone-xs-max-neuf.html","iPhone XS Max neuf","350.000  FCFA","Dakar","media/annonces/pics/692a5ca21a21248130c84302c8c0d9e0.png"
"1716806147-841","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Apple iPhone 12 Pro Max 512Gb","https://www.dakarvente.com/annonce-18483-apple-iphone-12-pro-max-512gb.html","Apple iPhone 12 Pro Max iPhone 12 Pro Max 512Gb","380.000  FCFA","Cité Keur Gorgui","media/annonces/pics/daab8a00671a2985d6c0cfd1fad9ae68.jpg"
"1716806151-842","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","IPhone X","https://www.dakarvente.com/annonce-18490-iphone-x.html","IPhone X","185.000  FCFA","Dakar","media/annonces/pics/019234555302c6f0c16aae864b4033e4.jpg"
"1716806155-843","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Samsung Galaxy s6 edge+","https://www.dakarvente.com/annonce-18491-samsung-galaxy-s6-edge.html","Samsung Galaxy s6 edge+","65.000  FCFA","Dakar","media/annonces/pics/2951261bbeffe6d064b7d41e28e9e9c5.jpeg"
"1716806158-844","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 7","https://www.dakarvente.com/annonce-18507-iphone-7.html","iPhone 7","125.000  FCFA","Dakar","media/annonces/pics/9d7aae4569a2bc1f1bff1cb7d2c77316.jpeg"
"1716806161-845","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 8 plus","https://www.dakarvente.com/annonce-18508-iphone-8-plus.html","iPhone 8 plus","195.000  FCFA","Dakar","media/annonces/pics/8e355f9b3716deee4d43cd43ec8619aa.png"
"1716806165-846","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iphone 12","https://www.dakarvente.com/annonce-18509-iphone-12.html","iphone 12","540.000  FCFA","Dakar","media/annonces/pics/385bcb85709d7d16f1a0cef3e3bfd497.jpeg"
"1716806168-847","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 7 neuf","https://www.dakarvente.com/annonce-18510-iphone-7-neuf.html","iPhone 7 neuf","135.000  FCFA","Dakar","media/annonces/pics/a287dbfee15f9dcb637605495f9211f5.jpeg"
"1716806172-848","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 6s 64go","https://www.dakarvente.com/annonce-18637-iphone-6s-64go.html","iPhone 6s 64go","80.000  FCFA","Dakar","media/annonces/pics/e0c20a39d0fcc0455d1de4a841a41262.jpeg"
"1716806178-849","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone X 64 Go venant en excellent état","https://www.dakarvente.com/annonce-18697-iphone-x-64-go-venant-en-excellent-tat.html","iPhone X 64 Go venant en excellent état","220.000  FCFA","Grand Yoff","media/annonces/pics/6ae98584a69a79b7ea341b0dd039d9ff.jpeg"
"1716806189-850","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","Xiaomi Redmi 9","https://www.dakarvente.com/annonce-18717-xiaomi-redmi-9.html","Xiaomi Redmi 9","90.000  FCFA","Pikine","media/annonces/pics/e0eb8b69368b26f63954be63bf69c254.jpeg"
"1716806193-851","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 6s 16GB","https://www.dakarvente.com/annonce-18733-iphone-6s-16gb.html","iPhone 6s 16GB","","Gueule tapée","media/annonces/pics/f7a7dcc3609d1926fb10e02aa811ffd8.jpeg"
"1716806197-852","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 11 64go","https://www.dakarvente.com/annonce-18768-iphone-11-64go.html","iPhone 11 64go","335.000  FCFA","Dakar","media/annonces/pics/28f53df525778e6407c911216179173d.jpeg"
"1716806201-853","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 11 Pro","https://www.dakarvente.com/annonce-18780-iphone-11-pro.html","iPhone 11 Pro","435.000  FCFA","Dakar","media/annonces/pics/86762905e59be017bc67139cf1fef488.jpeg"
"1716806204-854","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone XS Max","https://www.dakarvente.com/annonce-18782-iphone-xs-max.html","iPhone XS Max","315.000  FCFA","Dakar","media/annonces/pics/e05fa1ba2b206e50596e073c912f48df.jpeg"
"1716806207-855","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=26","iPhone 11 Pro max","https://www.dakarvente.com/annonce-18783-iphone-11-pro-max.html","iPhone 11 Pro max","475.000  FCFA","Dakar","media/annonces/pics/5a930c814566f60b091581ac4b071804.jpeg"
"1716806215-856","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 7 Plus 128go","https://www.dakarvente.com/annonce-18784-iphone-7-plus-128go.html","iPhone 7 Plus 128go","155.000  FCFA","Dakar","img/nophoto.png"
"1716806218-857","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 8 Plus","https://www.dakarvente.com/annonce-18785-iphone-8-plus.html","iPhone 8 Plus","210.000  FCFA","Dakar","media/annonces/pics/8bcb16c6e5b81af5352ba66a8c05e5c2.jpeg"
"1716806221-858","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 6 64g","https://www.dakarvente.com/annonce-18786-iphone-6-64g.html","iPhone 6 64g","75.000  FCFA","Dakar","media/annonces/pics/e4b8ad5b01635b5b1c3f54d2cb95b93b.jpeg"
"1716806225-859","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XR","https://www.dakarvente.com/annonce-18822-iphone-xr.html","iPhone XR","235.000  FCFA","Dakar","media/annonces/pics/260f65a27a391b86ae79cdf6eafd8c6a.jpeg"
"1716806236-860","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iphone Xs max 64gb","https://www.dakarvente.com/annonce-18829-iphone-xs-max-64gb.html","iphone Xs max 64gb","175.000  FCFA","Dakar","media/annonces/pics/847c0fe71c3f48583bd116603c97d37f.jpeg"
"1716806252-861","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","I PHONE","https://www.dakarvente.com/annonce-18837-i-phone.html","I PHONE","1  FCFA","Dakar","media/annonces/pics/efdcac5ede893698ccf3cb04faf392f3.jpg"
"1716806256-862","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 8 neuf scellé","https://www.dakarvente.com/annonce-18898-iphone-8-neuf-scell.html","iPhone 8 neuf scellé","165.000  FCFA","Dakar","media/annonces/pics/37ff2ddc40e5bc8e0a94130d40e47c13.jpeg"
"1716806259-863","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone X neuf scellé","https://www.dakarvente.com/annonce-18900-iphone-x-neuf-scell.html","iPhone X neuf scellé","245.000  FCFA","Dakar","media/annonces/pics/ea4cdcf3bf91bea3b297becbf91bbe5b.jpeg"
"1716806262-864","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XS neuf scellé","https://www.dakarvente.com/annonce-18901-iphone-xs-neuf-scell.html","iPhone XS neuf scellé","275.000  FCFA","Dakar","media/annonces/pics/17a5d01d6830da4ccfd9c9bf9d82ce8c.jpeg"
"1716806266-865","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 11 neuf scellé","https://www.dakarvente.com/annonce-18902-iphone-11-neuf-scell.html","iPhone 11 neuf scellé","385.000  FCFA","Dakar","media/annonces/pics/d6542f91844324230b13c4885cd624d0.jpeg"
"1716806270-866","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 8 Plus neuf scellé","https://www.dakarvente.com/annonce-18903-iphone-8-plus-neuf-scell.html","iPhone 8 Plus neuf scellé","225.000  FCFA","Dakar","media/annonces/pics/452d0f4f2a33cda67031aaee974d8a8d.jpeg"
"1716806273-867","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XR neuf scellé","https://www.dakarvente.com/annonce-18906-iphone-xr-neuf-scell.html","iPhone XR neuf scellé","270.000  FCFA","Dakar","media/annonces/pics/689c7d6053389b85940d0aaa3b84f0d6.jpeg"
"1716806277-868","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 11 Pro max neuf scellé","https://www.dakarvente.com/annonce-18907-iphone-11-pro-max-neuf-scell.html","iPhone 11 Pro max neuf scellé","530.000  FCFA","Dakar","media/annonces/pics/2d7c494bf2f0cc1ffae201f96e4159f0.jpeg"
"1716806280-869","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","CHARGEURS ANDROID","https://www.dakarvente.com/annonce-18916-chargeurs-android.html","CHARGEURS ANDROID","","Dakar","media/annonces/pics/979fd3ceea0df8b01ae213b037c4cce2.jpg"
"1716806288-870","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 8 simple","https://www.dakarvente.com/annonce-18939-iphone-8-simple.html","iPhone 8 simple","130.000  FCFA","Castors","media/annonces/pics/cbe40b97ab5a6c9625a3c40c76d75b31.jpeg"
"1716806292-871","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Samsung grand prime pro","https://www.dakarvente.com/annonce-18975-samsung-grand-prime-pro.html","Samsung grand prime pro","40.000  FCFA","Pikine","media/annonces/pics/fe7058cb9f9d171cd1a7bc97e55977ff.jpeg"
"1716806296-872","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Samsung Galaxy s20 ultra","https://www.dakarvente.com/annonce-19018-samsung-galaxy-s20-ultra.html","Samsung Galaxy s20 ultra s20 ultra","600.000  FCFA","Dakar","media/annonces/pics/581f379cfd602ba2e98e8c141de99ab8.jpg"
"1716806299-873","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Iphone x smax","https://www.dakarvente.com/annonce-19047-iphone-x-smax.html","Iphone x smax","27.000  FCFA","Dakar","media/annonces/pics/eb7c641721e954368510a201e8794a49.jpg"
"1716806303-874","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 7 simple 128gb","https://www.dakarvente.com/annonce-19197-iphone-7-simple-128gb.html","iPhone 7 simple 128gb","95.000  FCFA","Liberté 2","media/annonces/pics/e5c08f0ba3c5bfb4ec034d46c0b04f05.jpeg"
"1716806306-875","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","TV Ecran Plat","https://www.dakarvente.com/annonce-19270-tv-ecran-plat.html","TV Ecran Plat","","Point E","media/annonces/pics/ddea12a6b70e21a926f35501d02f5548.jpg"
"1716806310-876","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Tecno Camon 15","https://www.dakarvente.com/annonce-19274-tecno-camon-15.html","Tecno Camon 15","110.000  FCFA","Dakar","media/annonces/pics/2baa60a2b236b5a5b8cfcfc0d9f3e8d8.jpg"
"1716806314-877","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone X","https://www.dakarvente.com/annonce-19340-iphone-x.html","iPhone X","220.000  FCFA","Dakar","media/annonces/pics/855b1704c8d814330ed6cb9d6ed9ad51.jpeg"
"1716806317-878","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 11","https://www.dakarvente.com/annonce-19341-iphone-11.html","iPhone 11","345.000  FCFA","Dakar","media/annonces/pics/67e2dce4e3857e52c0ff1599cec6f4bf.jpeg"
"1716806321-879","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XR","https://www.dakarvente.com/annonce-19343-iphone-xr.html","iPhone XR","225.000  FCFA","Dakar","media/annonces/pics/98d5e3b60e1755f867125e5cc0758b0b.jpeg"
"1716806324-880","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone XS Max","https://www.dakarvente.com/annonce-19344-iphone-xs-max.html","iPhone XS Max","310.000  FCFA","Dakar","media/annonces/pics/8fe780848662b103d3dedb269cda5838.jpeg"
"1716806328-881","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 7 plus","https://www.dakarvente.com/annonce-19345-iphone-7-plus.html","iPhone 7 plus","155.000  FCFA","Dakar","media/annonces/pics/45c4d6543fa795406d5c6a1c5ba740c7.jpeg"
"1716806331-882","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 7","https://www.dakarvente.com/annonce-19347-iphone-7.html","iPhone 7","115.000  FCFA","Dakar","media/annonces/pics/1e527630fe3a2450379c540c627bfd23.jpeg"
"1716806334-883","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 8 Plus","https://www.dakarvente.com/annonce-19348-iphone-8-plus.html","iPhone 8 Plus","190.000  FCFA","Dakar","media/annonces/pics/e8286288ea2215e2ed767bee63b7189c.jpeg"
"1716806337-884","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 6s Plus","https://www.dakarvente.com/annonce-19350-iphone-6s-plus.html","iPhone 6s Plus","110.000  FCFA","Dakar","media/annonces/pics/53fa819c2833d4562d670947e105cca1.jpeg"
"1716806341-885","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone","https://www.dakarvente.com/annonce-19506-iphone.html","iPhone","1  FCFA","Dakar","media/annonces/pics/16ce200a845c1e6286349fb4d9c94e91.jpg"
"1716806344-886","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Tecno Camon 15","https://www.dakarvente.com/annonce-19513-tecno-camon-15.html","Tecno Camon 15","110.000  FCFA","Dakar","media/annonces/pics/7ae35523fab947322110bd43c19152e3.jpg"
"1716806348-887","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Samsung Galaxy Z Fold2","https://www.dakarvente.com/annonce-19533-samsung-galaxy-z-fold2.html","Samsung Galaxy Z Fold2","850.000  FCFA","Plateau","media/annonces/pics/60db8accd5188db0b4db045c214444b1.jpg"
"1716806354-888","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Samsung S20 ultra 5G","https://www.dakarvente.com/annonce-19704-samsung-s20-ultra-5g.html","Samsung S20 ultra S20 ultra 5G","400.000  FCFA","Point E","media/annonces/pics/79d8caf4e27d7ab8b2874e8f0dd7070c.jpg"
"1716806358-889","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","SMARTPHONE","https://www.dakarvente.com/annonce-19737-smartphone.html","SMARTPHONE","1  FCFA","Dakar","media/annonces/pics/4640b7722791a1efbbd7569d985f4d67.jpg"
"1716806362-890","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","TECNO","https://www.dakarvente.com/annonce-19738-tecno.html","TECNO","1  FCFA","Dakar","media/annonces/pics/19c71790c651060310ccc1cd5923e1c1.jpg"
"1716806365-891","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 6s","https://www.dakarvente.com/annonce-19751-iphone-6s.html","iPhone 6s","100.000  FCFA","Dakar","media/annonces/pics/f5f5be21312f5e2dc8f5e2093b850d07.jpg"
"1716806369-892","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone X","https://www.dakarvente.com/annonce-19752-iphone-x.html","iPhone X","190.000  FCFA","Dakar","media/annonces/pics/2f3f434599dbb1b26a42c05e373b8966.jpg"
"1716806372-893","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone X 64 Go en excellent état","https://www.dakarvente.com/annonce-19786-iphone-x-64-go-en-excellent-tat.html","iPhone X 64 Go en excellent état","220.000  FCFA","HLM","media/annonces/pics/d350adde2ae8100f4d94729d6da462ed.jpeg"
"1716806383-894","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Iphone 8 plus","https://www.dakarvente.com/annonce-19894-iphone-8-plus.html","Iphone 8 plus","165.000  FCFA","Dakar","media/annonces/pics/b532450556b6a6f9c10dcf4a0c3114c8.jpg"
"1716806402-895","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","Iphone 11","https://www.dakarvente.com/annonce-19968-iphone-11.html","Iphone 11","340.000  FCFA","Dakar","media/annonces/pics/1ed9a8ffa2a9ef0b833a0503a37693ef.jpg"
"1716806406-896","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone xr 64 go","https://www.dakarvente.com/annonce-19987-iphone-xr-64-go.html","iPhone xr 64 go","215.000  FCFA","Colobane","media/annonces/pics/e94c0d2429ddffee58456ee7814bcaf4.jpeg"
"1716806413-897","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=25","iPhone 11 simple 128","https://www.dakarvente.com/annonce-19988-iphone-11-simple-128.html","iPhone 11 simple 128","2.800.000  FCFA","Cité Batrain","media/annonces/pics/a4ea0bf00fb8aab513288a65860af529.jpeg"
"1716806423-898","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=24","iphone 11 simple 64GB scellé","https://www.dakarvente.com/annonce-20004-iphone-11-simple-64gb-scell.html","iphone 11 simple 64GB scellé","385.000  FCFA","Parcelles assainies","media/annonces/pics/06ce05da9348ad23e4a9b072aec40ca2.jpg"
"1716806427-899","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=24","iPhone 8 Plus","https://www.dakarvente.com/annonce-20069-iphone-8-plus.html","iPhone 8 Plus","185.000  FCFA","Dakar","media/annonces/pics/5f4b6d9b058de074128aa943c261def8.jpeg"
"1716806431-900","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=24","iPhone 6s","https://www.dakarvente.com/annonce-20071-iphone-6s.html","iPhone 6s","80.000  FCFA","Dakar","media/annonces/pics/c437becf7cfdfd33ff70965adabdc980.jpeg"
"1716806434-901","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=24","LG WING","https://www.dakarvente.com/annonce-20171-lg-wing.html","LG WING","550.000  FCFA","Plateau","media/annonces/pics/b8dd2eee8fce76026ed1ff8cf64f77e0.jpg"
"1716806438-902","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=24","iPhone XR","https://www.dakarvente.com/annonce-20267-iphone-xr.html","iPhone XR","220.000  FCFA","Dakar","media/annonces/pics/3062a70280c30260085ae6930c73061e.jpeg"
"1716806442-903","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=24","iPhone XS Max","https://www.dakarvente.com/annonce-20272-iphone-xs-max.html","iPhone XS Max","290.000  FCFA","Dakar","media/annonces/pics/2b05f4e1446ce52ff097b0ece2f97132.jpeg"
"1716806445-904","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=24","iPhone 6s","https://www.dakarvente.com/annonce-20284-iphone-6s.html","iPhone 6s","100.000  FCFA","Dakar","media/annonces/pics/e0e0276067c5b052829d7779bc998e97.jpg"
"1716806449-905","https://dakarvente.com/index.php?page=annonces_categorie&id=32&sort=&nb=24","iPhone 7 Plus 128go","https://www.dakarvente.com/annonce-20344-iphone-7-plus-128go.html","iPhone 7 Plus 128go","155.000  FCFA","Dakar","media/annonces/pics/a8b32a54778dd2b71f31386f936c3e00.jpeg"
